,Marriage_Date,DOB1,DOB2,divorce,day1,month1,day2,month2,zodiac1,zodiac2
321,2000-03-25,1975-12-16,1974-06-06,0,16,12,6,6,Sagittarius,Gemini
322,2000-03-25,1972-11-20,1972-11-28,0,20,11,28,11,Scorpio,Sagittarius
323,2000-03-25,1974-05-04,1973-11-08,0,4,5,8,11,Taurus,Scorpio
324,2000-03-25,1974-05-26,1981-08-17,1,26,5,17,8,Gemini,Leo
325,2000-03-25,1968-04-20,1977-06-18,0,20,4,18,6,Taurus,Gemini
326,2000-03-25,1964-03-29,1965-03-06,0,29,3,6,3,Aries,Pisces
327,2000-03-27,1971-10-24,1972-02-29,0,24,10,29,2,Scorpio,Pisces
328,2000-03-27,1981-02-19,1977-02-05,0,19,2,5,2,Pisces,Aquarius
329,2000-03-27,1977-09-22,1977-02-17,0,22,9,17,2,Virgo,Aquarius
330,2000-03-28,1954-04-21,1964-06-27,0,21,4,27,6,Taurus,Cancer
331,2000-03-28,1979-08-23,1980-09-02,1,23,8,2,9,Virgo,Virgo
332,2000-03-29,1980-07-25,1983-07-18,0,25,7,18,7,Leo,Cancer
333,2000-03-30,1977-03-31,1979-02-14,0,31,3,14,2,Aries,Aquarius
334,2000-03-30,1973-01-17,1973-10-27,0,17,1,27,10,Capricorn,Scorpio
335,2000-03-30,1971-08-27,1978-03-30,1,27,8,30,3,Virgo,Aries
336,2000-03-30,1982-03-13,1978-02-13,0,13,3,13,2,Pisces,Aquarius
337,2000-03-31,1958-10-23,1961-07-27,0,23,10,27,7,Scorpio,Leo
338,2000-03-31,1973-09-29,1979-05-26,0,29,9,26,5,Libra,Gemini
339,2000-03-31,1967-10-08,1969-03-12,0,8,10,12,3,Libra,Pisces
340,2000-03-31,1972-05-09,1969-03-16,0,9,5,16,3,Taurus,Pisces
341,2000-03-31,1957-12-06,1973-05-14,0,6,12,14,5,Sagittarius,Taurus
342,2000-03-31,1974-04-02,1976-12-10,0,2,4,10,12,Aries,Sagittarius
343,2000-03-31,1971-02-11,1973-10-07,1,11,2,7,10,Aquarius,Libra
344,2000-03-31,1971-09-12,1969-03-26,1,12,9,26,3,Virgo,Aries
345,2000-03-31,1976-03-17,1976-05-31,0,17,3,31,5,Pisces,Gemini
346,2000-04-01,1977-01-25,1977-10-28,1,25,1,28,10,Aquarius,Scorpio
347,2000-04-01,1970-04-14,1974-06-10,0,14,4,10,6,Aries,Gemini
348,2000-04-01,1970-03-17,1966-06-17,0,17,3,17,6,Pisces,Gemini
349,2000-04-01,1971-11-02,1972-02-27,0,2,11,27,2,Scorpio,Pisces
350,2000-04-01,1976-04-14,1975-07-30,0,14,4,30,7,Aries,Leo
351,2000-04-03,1957-02-11,1965-02-28,0,11,2,28,2,Aquarius,Pisces
352,2000-04-03,1965-07-12,1967-04-05,0,12,7,5,4,Cancer,Aries
353,2000-04-04,1978-01-15,1974-11-10,0,15,1,10,11,Capricorn,Scorpio
354,2000-04-04,1975-06-17,1975-01-10,0,17,6,10,1,Gemini,Capricorn
355,2000-04-05,1978-08-10,1980-05-25,0,10,8,25,5,Leo,Gemini
356,2000-04-05,1979-03-17,1981-09-22,0,17,3,22,9,Pisces,Virgo
357,2000-04-05,1971-12-13,1979-09-24,0,13,12,24,9,Sagittarius,Libra
358,2000-04-05,1967-03-29,1973-01-18,0,29,3,18,1,Aries,Capricorn
359,2000-04-06,1971-08-06,1975-12-12,0,6,8,12,12,Leo,Sagittarius
360,2000-04-06,1970-10-25,1972-12-02,0,25,10,2,12,Scorpio,Sagittarius
361,2000-04-06,1975-03-06,1976-01-17,0,6,3,17,1,Pisces,Capricorn
362,2000-04-06,1956-09-01,1956-11-01,0,1,9,1,11,Virgo,Scorpio
363,2000-04-07,1971-03-02,1976-08-02,1,2,3,2,8,Pisces,Leo
364,2000-04-07,1972-01-12,1970-10-31,0,12,1,31,10,Capricorn,Scorpio
365,2000-04-07,1980-08-15,1979-03-01,0,15,8,1,3,Leo,Pisces
366,2000-04-07,1975-09-04,1974-01-03,0,4,9,3,1,Virgo,Capricorn
367,2000-04-10,1975-12-29,1980-03-04,1,29,12,4,3,Capricorn,Pisces
368,2000-04-10,1964-12-06,1966-09-05,0,6,12,5,9,Sagittarius,Virgo
369,2000-04-10,1978-05-27,1979-12-10,0,27,5,10,12,Gemini,Sagittarius
370,2000-04-10,1971-06-27,1975-11-12,0,27,6,12,11,Cancer,Scorpio
371,2000-04-10,1975-02-08,1978-11-21,0,8,2,21,11,Aquarius,Scorpio
372,2000-04-11,1965-11-04,1965-07-03,0,4,11,3,7,Scorpio,Cancer
373,2000-04-11,1981-09-07,1973-01-16,0,7,9,16,1,Virgo,Capricorn
374,2000-04-12,1977-08-11,1976-12-19,0,11,8,19,12,Leo,Sagittarius
375,2000-04-12,1976-06-08,1976-02-11,1,8,6,11,2,Gemini,Aquarius
376,2000-04-13,1977-01-22,1979-09-13,0,22,1,13,9,Aquarius,Virgo
377,2000-04-13,1968-05-31,1968-12-27,0,31,5,27,12,Gemini,Capricorn
378,2000-04-13,1977-07-03,1979-05-28,0,3,7,28,5,Cancer,Gemini
379,2000-04-13,1930-04-29,1936-03-15,0,29,4,15,3,Taurus,Pisces
380,2000-04-14,1964-04-23,1970-03-20,0,23,4,20,3,Taurus,Pisces
381,2000-04-14,1973-12-27,1981-06-15,0,27,12,15,6,Capricorn,Gemini
382,2000-04-14,1975-02-24,1977-07-22,0,24,2,22,7,Pisces,Cancer
383,2000-04-14,1977-12-04,1977-06-09,0,4,12,9,6,Sagittarius,Gemini
384,2000-04-14,1968-04-16,1969-06-17,0,16,4,17,6,Aries,Gemini
385,2000-04-14,1974-10-06,1974-01-12,0,6,10,12,1,Libra,Capricorn
386,2000-04-15,1981-06-19,1984-01-12,0,19,6,12,1,Gemini,Capricorn
387,2000-04-15,1970-09-14,1975-04-12,1,14,9,12,4,Virgo,Aries
388,2000-04-15,1962-12-29,1964-03-28,0,29,12,28,3,Capricorn,Aries
389,2000-04-15,1968-12-03,1966-06-19,0,3,12,19,6,Sagittarius,Gemini
390,2000-04-15,1979-07-12,1980-03-04,0,12,7,4,3,Cancer,Pisces
391,2000-04-15,1964-07-26,1975-01-27,0,26,7,27,1,Leo,Aquarius
392,2000-04-17,1980-02-02,1980-03-31,0,2,2,31,3,Aquarius,Aries
393,2000-04-17,1973-10-07,1969-03-24,0,7,10,24,3,Libra,Aries
394,2000-04-17,1972-03-12,1967-10-25,0,12,3,25,10,Pisces,Scorpio
395,2000-04-17,1954-02-12,1959-08-04,0,12,2,4,8,Aquarius,Leo
396,2000-04-17,1976-04-25,1977-02-03,0,25,4,3,2,Taurus,Aquarius
397,2000-04-17,1970-04-18,1973-06-09,0,18,4,9,6,Aries,Gemini
398,2000-04-17,1977-06-07,1969-06-14,0,7,6,14,6,Gemini,Gemini
399,2000-04-19,1972-08-09,1974-03-29,0,9,8,29,3,Leo,Aries
400,2000-04-19,1974-09-28,1979-09-14,0,28,9,14,9,Libra,Virgo
401,2000-04-19,1956-06-06,1957-03-13,0,6,6,13,3,Gemini,Pisces
402,2000-04-19,1965-08-21,1970-04-12,0,21,8,12,4,Leo,Aries
403,2000-04-19,1971-03-08,1963-01-06,1,8,3,6,1,Pisces,Capricorn
404,2000-04-19,1969-08-17,1972-04-08,0,17,8,8,4,Leo,Aries
405,2000-04-19,1978-09-16,1974-07-30,0,16,9,30,7,Virgo,Leo
406,2000-04-24,1936-03-18,1944-07-20,0,18,3,20,7,Pisces,Cancer
407,2000-04-24,1970-04-15,1975-01-04,0,15,4,4,1,Aries,Capricorn
408,2000-04-24,1968-08-07,1970-02-15,0,7,8,15,2,Leo,Aquarius
409,2000-04-24,1975-12-19,1975-03-08,0,19,12,8,3,Sagittarius,Pisces
410,2000-04-24,1970-05-06,1967-04-24,0,6,5,24,4,Taurus,Taurus
411,2000-04-24,1974-07-08,1971-08-01,0,8,7,1,8,Cancer,Leo
412,2000-04-24,1963-03-21,1977-04-17,0,21,3,17,4,Aries,Aries
413,2000-04-24,1971-03-18,1974-01-11,0,18,3,11,1,Pisces,Capricorn
414,2000-04-24,1969-12-28,1977-08-21,0,28,12,21,8,Capricorn,Leo
415,2000-04-24,1977-07-21,1980-08-20,0,21,7,20,8,Cancer,Leo
416,2000-04-25,1971-11-09,1974-01-19,0,9,11,19,1,Scorpio,Capricorn
417,2000-04-25,1973-04-25,1976-07-02,0,25,4,2,7,Taurus,Cancer
418,2000-04-25,1980-05-10,1980-04-13,0,10,5,13,4,Taurus,Aries
419,2000-04-25,1980-02-18,1981-01-28,0,18,2,28,1,Aquarius,Aquarius
420,2000-04-25,1975-06-14,1976-06-19,0,14,6,19,6,Gemini,Gemini
421,2000-04-25,1974-09-29,1976-03-19,0,29,9,19,3,Libra,Pisces
422,2000-04-25,1979-12-24,1983-07-11,1,24,12,11,7,Capricorn,Cancer
423,2000-04-26,1976-01-24,1979-03-19,0,24,1,19,3,Aquarius,Pisces
424,2000-04-26,1939-08-03,1944-11-23,0,3,8,23,11,Leo,Sagittarius
425,2000-04-26,1974-10-22,1974-11-27,0,22,10,27,11,Libra,Sagittarius
426,2000-04-26,1958-08-26,1961-07-03,0,26,8,3,7,Virgo,Cancer
427,2000-04-26,1966-06-06,1975-05-24,0,6,6,24,5,Gemini,Gemini
428,2000-04-26,1973-12-13,1974-12-11,0,13,12,11,12,Sagittarius,Sagittarius
429,2000-04-26,1971-01-14,1972-10-08,0,14,1,8,10,Capricorn,Libra
430,2000-04-26,1950-04-25,1958-05-02,0,25,4,2,5,Taurus,Taurus
431,2000-04-26,1966-03-19,1973-12-16,0,19,3,16,12,Pisces,Sagittarius
432,2000-04-26,1959-11-21,1952-12-19,0,21,11,19,12,Scorpio,Sagittarius
433,2000-04-26,1973-05-06,1976-06-16,0,6,5,16,6,Taurus,Gemini
434,2000-04-26,1959-01-28,1965-05-19,1,28,1,19,5,Aquarius,Taurus
435,2000-04-26,1975-10-10,1975-09-14,1,10,10,14,9,Libra,Virgo
436,2000-04-26,1970-10-04,1969-06-13,0,4,10,13,6,Libra,Gemini
437,2000-04-26,1972-04-14,1972-02-20,1,14,4,20,2,Aries,Pisces
438,2000-04-26,1978-05-10,1980-07-06,0,10,5,6,7,Taurus,Cancer
439,2000-04-27,1981-05-24,1980-01-27,0,24,5,27,1,Gemini,Aquarius
440,2000-04-27,1974-06-13,1978-10-28,0,13,6,28,10,Gemini,Scorpio
441,2000-04-27,1930-10-08,1940-03-09,0,8,10,9,3,Libra,Pisces
442,2000-04-27,1974-06-09,1974-10-23,0,9,6,23,10,Gemini,Scorpio
443,2000-04-27,1971-04-29,1968-12-19,0,29,4,19,12,Taurus,Sagittarius
444,2000-04-27,1954-02-05,1969-02-05,0,5,2,5,2,Aquarius,Aquarius
445,2000-04-27,1980-01-29,1980-12-02,0,29,1,2,12,Aquarius,Sagittarius
446,2000-04-27,1962-01-12,1962-06-01,0,12,1,1,6,Capricorn,Gemini
447,2000-04-27,1978-03-01,1978-01-16,0,1,3,16,1,Pisces,Capricorn
448,2000-04-27,1968-08-17,1971-10-21,0,17,8,21,10,Leo,Libra
449,2000-04-27,1969-05-27,1967-08-30,0,27,5,30,8,Gemini,Virgo
450,2000-04-28,1976-02-03,1980-03-11,0,3,2,11,3,Aquarius,Pisces
451,2000-04-28,1947-07-19,1962-03-12,0,19,7,12,3,Cancer,Pisces
452,2000-04-28,1981-02-22,1982-05-24,0,22,2,24,5,Pisces,Gemini
453,2000-04-28,1974-09-17,1974-03-16,0,17,9,16,3,Virgo,Pisces
454,2000-04-29,1948-12-27,1957-06-25,0,27,12,25,6,Capricorn,Cancer
455,2000-04-29,1971-09-25,1972-10-03,0,25,9,3,10,Libra,Libra
456,2000-04-29,1973-11-16,1976-07-07,0,16,11,7,7,Scorpio,Cancer
457,2000-04-30,1980-04-03,1978-06-13,0,3,4,13,6,Aries,Gemini
458,2000-05-02,1966-01-06,1967-02-28,0,6,1,28,2,Capricorn,Pisces
459,2000-05-02,1974-04-16,1977-03-27,0,16,4,27,3,Aries,Aries
460,2000-05-02,1956-05-18,1962-05-04,0,18,5,4,5,Taurus,Taurus
461,2000-05-02,1978-04-03,1982-03-18,0,3,4,18,3,Aries,Pisces
462,2000-05-02,1967-11-07,1972-03-29,0,7,11,29,3,Scorpio,Aries
463,2000-05-02,1977-03-18,1979-01-14,0,18,3,14,1,Pisces,Capricorn
464,2000-05-02,1981-01-26,1972-03-25,0,26,1,25,3,Aquarius,Aries
465,2000-05-02,1977-02-10,1980-06-04,0,10,2,4,6,Aquarius,Gemini
466,2000-05-02,1980-10-17,1980-11-07,0,17,10,7,11,Libra,Scorpio
467,2000-05-02,1971-12-18,1965-07-23,0,18,12,23,7,Sagittarius,Leo
468,2000-05-02,1976-11-17,1979-04-09,0,17,11,9,4,Scorpio,Aries
469,2000-05-02,1973-01-09,1976-02-28,0,9,1,28,2,Capricorn,Pisces
470,2000-05-02,1953-09-20,1966-09-30,0,20,9,30,9,Virgo,Libra
471,2000-05-02,1972-02-24,1968-05-17,0,24,2,17,5,Pisces,Taurus
472,2000-05-02,1967-02-02,1968-01-02,0,2,2,2,1,Aquarius,Capricorn
473,2000-05-02,1963-04-04,1970-06-21,0,4,4,21,6,Aries,Cancer
474,2000-05-02,1971-05-15,1973-01-19,0,15,5,19,1,Taurus,Capricorn
475,2000-05-02,1971-08-14,1980-05-24,0,14,8,24,5,Leo,Gemini
476,2000-05-02,1935-06-01,1945-11-01,0,1,6,1,11,Gemini,Scorpio
477,2000-05-02,1953-06-24,1962-09-13,0,24,6,13,9,Cancer,Virgo
478,2000-05-02,1979-08-12,1978-07-27,0,12,8,27,7,Leo,Leo
479,2000-05-02,1976-01-04,1968-04-06,0,4,1,6,4,Capricorn,Aries
480,2000-05-02,1967-03-04,1963-11-25,0,4,3,25,11,Pisces,Sagittarius
481,2000-05-02,1970-07-30,1973-06-06,0,30,7,6,6,Leo,Gemini
482,2000-05-02,1953-07-06,1960-06-13,0,6,7,13,6,Cancer,Gemini
483,2000-05-02,1970-12-06,1967-01-27,0,6,12,27,1,Sagittarius,Aquarius
484,2000-05-02,1978-06-21,1979-05-02,0,21,6,2,5,Cancer,Taurus
485,2000-05-02,1968-09-15,1974-12-27,0,15,9,27,12,Virgo,Capricorn
486,2000-05-02,1974-02-28,1976-11-22,0,28,2,22,11,Pisces,Sagittarius
487,2000-05-02,1973-06-11,1978-09-08,0,11,6,8,9,Gemini,Virgo
488,2000-05-02,1969-10-21,1973-12-21,0,21,10,21,12,Libra,Sagittarius
489,2000-05-02,1943-06-27,1952-06-18,0,27,6,18,6,Cancer,Gemini
490,2000-05-02,1952-09-07,1972-02-17,0,7,9,17,2,Virgo,Aquarius
491,2000-05-02,1964-08-15,1967-09-12,0,15,8,12,9,Leo,Virgo
492,2000-05-02,1952-12-20,1979-04-07,0,20,12,7,4,Sagittarius,Aries
493,2000-05-02,1968-10-15,1969-09-01,0,15,10,1,9,Libra,Virgo
494,2000-05-02,1977-11-02,1979-03-14,0,2,11,14,3,Scorpio,Pisces
495,2000-05-02,1977-04-12,1981-11-18,0,12,4,18,11,Aries,Scorpio
496,2000-05-02,1975-10-03,1974-10-11,0,3,10,11,10,Libra,Libra
497,2000-05-02,1975-06-14,1974-06-12,0,14,6,12,6,Gemini,Gemini
498,2000-05-02,1965-03-31,1969-02-17,0,31,3,17,2,Aries,Aquarius
499,2000-05-02,1974-12-01,1972-12-13,0,1,12,13,12,Sagittarius,Sagittarius
500,2000-05-02,1962-05-09,1971-11-09,0,9,5,9,11,Taurus,Scorpio
501,2000-05-03,1974-08-12,1977-11-15,0,12,8,15,11,Leo,Scorpio
502,2000-05-03,1977-06-30,1980-01-22,0,30,6,22,1,Cancer,Aquarius
503,2000-05-03,1975-01-22,1974-07-08,0,22,1,8,7,Aquarius,Cancer
504,2000-05-03,1930-08-30,1950-01-15,0,30,8,15,1,Virgo,Capricorn
505,2000-05-03,1966-12-24,1973-06-28,0,24,12,28,6,Capricorn,Cancer
506,2000-05-03,1955-07-22,1966-01-26,0,22,7,26,1,Cancer,Aquarius
507,2000-05-03,1976-12-13,1978-02-10,0,13,12,10,2,Sagittarius,Aquarius
508,2000-05-03,1940-11-07,1954-12-13,0,7,11,13,12,Scorpio,Sagittarius
509,2000-05-03,1977-08-18,1980-02-09,1,18,8,9,2,Leo,Aquarius
510,2000-05-03,1972-03-09,1967-03-18,0,9,3,18,3,Pisces,Pisces
511,2000-05-03,1961-09-10,1966-02-01,0,10,9,1,2,Virgo,Aquarius
512,2000-05-03,1963-10-18,1964-10-06,0,18,10,6,10,Libra,Libra
513,2000-05-03,1967-10-28,1963-06-09,0,28,10,9,6,Scorpio,Gemini
514,2000-05-03,1977-04-02,1976-02-27,0,2,4,27,2,Aries,Pisces
515,2000-05-03,1975-02-13,1976-01-29,0,13,2,29,1,Aquarius,Aquarius
516,2000-05-03,1965-01-01,1965-12-15,0,1,1,15,12,Capricorn,Sagittarius
517,2000-05-03,1980-07-27,1975-09-29,0,27,7,29,9,Leo,Libra
518,2000-05-03,1958-06-09,1964-07-14,0,9,6,14,7,Gemini,Cancer
519,2000-05-03,1977-02-10,1975-10-02,0,10,2,2,10,Aquarius,Libra
520,2000-05-03,1967-11-05,1971-07-16,0,5,11,16,7,Scorpio,Cancer
521,2000-05-03,1970-10-16,1971-11-08,0,16,10,8,11,Libra,Scorpio
522,2000-05-03,1972-05-30,1975-09-16,0,30,5,16,9,Gemini,Virgo
523,2000-05-03,1978-09-18,1978-02-07,0,18,9,7,2,Virgo,Aquarius
524,2000-05-03,1969-06-18,1969-08-24,0,18,6,24,8,Gemini,Virgo
525,2000-05-03,1978-03-09,1980-04-11,0,9,3,11,4,Pisces,Aries
526,2000-05-04,1949-11-30,1947-08-06,0,30,11,6,8,Sagittarius,Leo
527,2000-05-06,1973-09-19,1974-04-12,0,19,9,12,4,Virgo,Aries
528,2000-05-06,1970-05-25,1968-01-19,0,25,5,19,1,Gemini,Capricorn
529,2000-05-06,1964-12-11,1969-01-02,1,11,12,2,1,Sagittarius,Capricorn
530,2000-05-06,1970-03-14,1972-05-25,0,14,3,25,5,Pisces,Gemini
531,2000-05-06,1974-12-11,1973-09-02,0,11,12,2,9,Sagittarius,Virgo
532,2000-05-08,1981-01-01,1977-02-20,0,1,1,20,2,Capricorn,Pisces
533,2000-05-08,1975-04-01,1975-12-03,0,1,4,3,12,Aries,Sagittarius
534,2000-05-08,1970-10-17,1978-02-17,0,17,10,17,2,Libra,Aquarius
535,2000-05-08,1973-09-07,1978-01-09,0,7,9,9,1,Virgo,Capricorn
536,2000-05-08,1929-02-16,1920-05-07,0,16,2,7,5,Aquarius,Taurus
537,2000-05-08,1971-11-06,1972-01-30,0,6,11,30,1,Scorpio,Aquarius
538,2000-05-08,1971-01-26,1974-03-28,0,26,1,28,3,Aquarius,Aries
539,2000-05-08,1944-11-05,1961-08-17,0,5,11,17,8,Scorpio,Leo
540,2000-05-08,1963-03-10,1960-09-20,0,10,3,20,9,Pisces,Virgo
541,2000-05-08,1970-06-20,1967-05-07,0,20,6,7,5,Gemini,Taurus
542,2000-05-08,1932-03-29,1939-06-10,0,29,3,10,6,Aries,Gemini
543,2000-05-08,1970-11-08,1970-04-18,0,8,11,18,4,Scorpio,Aries
544,2000-05-08,1972-09-27,1968-04-01,0,27,9,1,4,Libra,Aries
545,2000-05-08,1974-06-25,1978-06-02,0,25,6,2,6,Cancer,Gemini
546,2000-05-08,1932-01-21,1931-05-31,0,21,1,31,5,Aquarius,Gemini
547,2000-05-08,1977-10-19,1977-07-16,1,19,10,16,7,Libra,Cancer
548,2000-05-08,1969-06-16,1972-03-26,0,16,6,26,3,Gemini,Aries
549,2000-05-08,1981-09-15,1979-06-30,0,15,9,30,6,Virgo,Cancer
550,2000-05-09,1981-02-24,1979-04-23,0,24,2,23,4,Pisces,Taurus
551,2000-05-09,1975-04-22,1976-09-01,0,22,4,1,9,Taurus,Virgo
552,2000-05-09,1981-04-26,1982-09-24,1,26,4,24,9,Taurus,Libra
553,2000-05-09,1976-11-07,1974-08-23,0,7,11,23,8,Scorpio,Virgo
554,2000-05-11,1976-04-12,1976-09-26,1,12,4,26,9,Aries,Libra
555,2000-05-12,1968-07-06,1968-02-12,0,6,7,12,2,Cancer,Aquarius
556,2000-05-13,1946-05-23,1948-07-28,0,23,5,28,7,Gemini,Leo
557,2000-05-13,1968-12-07,1970-10-25,1,7,12,25,10,Sagittarius,Scorpio
558,2000-05-13,1975-09-17,1964-08-30,1,17,9,30,8,Virgo,Virgo
559,2000-05-13,1969-12-04,1967-05-03,0,4,12,3,5,Sagittarius,Taurus
560,2000-05-13,1972-03-03,1970-02-28,0,3,3,28,2,Pisces,Pisces
561,2000-05-13,1973-10-24,1975-01-27,0,24,10,27,1,Scorpio,Aquarius
562,2000-05-13,1969-06-07,1976-01-23,1,7,6,23,1,Gemini,Aquarius
563,2000-05-13,1973-07-26,1968-02-07,0,26,7,7,2,Leo,Aquarius
564,2000-05-15,1977-07-27,1973-06-10,0,27,7,10,6,Leo,Gemini
565,2000-05-15,1979-09-22,1979-01-09,0,22,9,9,1,Virgo,Capricorn
566,2000-05-15,1974-08-07,1977-08-11,0,7,8,11,8,Leo,Leo
567,2000-05-15,1974-05-28,1970-01-31,0,28,5,31,1,Gemini,Aquarius
568,2000-05-15,1977-05-09,1975-03-31,0,9,5,31,3,Taurus,Aries
569,2000-05-18,1973-08-05,1973-09-24,0,5,8,24,9,Leo,Libra
570,2000-05-18,1962-11-21,1971-12-06,0,21,11,6,12,Scorpio,Sagittarius
571,2000-05-19,1979-04-18,1977-09-15,0,18,4,15,9,Aries,Virgo
572,2000-05-19,1972-11-16,1978-04-16,0,16,11,16,4,Scorpio,Aries
573,2000-05-19,1973-10-15,1976-07-16,0,15,10,16,7,Libra,Cancer
574,2000-05-19,1977-09-03,1977-01-01,1,3,9,1,1,Virgo,Capricorn
575,2000-05-19,1974-12-22,1975-04-21,0,22,12,21,4,Capricorn,Taurus
576,2000-05-19,1974-10-17,1974-09-02,0,17,10,2,9,Libra,Virgo
577,2000-05-19,1976-05-30,1972-04-05,0,30,5,5,4,Gemini,Aries
578,2000-05-19,1978-10-01,1983-05-05,1,1,10,5,5,Libra,Taurus
579,2000-05-20,1962-01-01,1966-12-22,0,1,1,22,12,Capricorn,Capricorn
580,2000-05-20,1971-05-19,1978-01-20,0,19,5,20,1,Taurus,Aquarius
581,2000-05-20,1976-11-09,1983-07-03,0,9,11,3,7,Scorpio,Cancer
582,2000-05-20,1972-03-29,1973-03-11,0,29,3,11,3,Aries,Pisces
583,2000-05-20,1973-12-26,1973-06-11,0,26,12,11,6,Capricorn,Gemini
584,2000-05-25,1961-11-25,1974-04-17,0,25,11,17,4,Sagittarius,Aries
585,2000-05-25,1969-08-09,1971-01-16,0,9,8,16,1,Leo,Capricorn
586,2000-05-25,1958-04-10,1957-03-24,0,10,4,24,3,Aries,Aries
587,2000-05-25,1969-10-17,1967-08-22,0,17,10,22,8,Libra,Leo
588,2000-05-25,1960-03-15,1978-07-16,0,15,3,16,7,Pisces,Cancer
589,2000-05-25,1973-06-27,1974-06-01,0,27,6,1,6,Cancer,Gemini
590,2000-05-25,1968-07-24,1976-11-07,0,24,7,7,11,Leo,Scorpio
591,2000-05-26,1970-12-08,1964-07-16,0,8,12,16,7,Sagittarius,Cancer
592,2000-05-26,1971-04-01,1967-03-26,0,1,4,26,3,Aries,Aries
593,2000-05-26,1976-08-24,1978-02-22,1,24,8,22,2,Virgo,Pisces
594,2000-05-26,1975-01-21,1973-04-06,0,21,1,6,4,Aquarius,Aries
595,2000-05-26,1969-05-15,1976-06-14,1,15,5,14,6,Taurus,Gemini
596,2000-05-27,1975-02-21,1980-01-14,0,21,2,14,1,Pisces,Capricorn
597,2000-05-27,1972-05-26,1972-12-28,0,26,5,28,12,Gemini,Capricorn
598,2000-05-27,1969-01-15,1968-03-11,0,15,1,11,3,Capricorn,Pisces
599,2000-05-27,1973-11-25,1975-02-15,0,25,11,15,2,Sagittarius,Aquarius
600,2000-05-29,1976-05-16,1974-12-28,0,16,5,28,12,Taurus,Capricorn
601,2000-05-31,1969-03-17,1970-01-07,0,17,3,7,1,Pisces,Capricorn
602,2000-05-31,1973-03-26,1976-06-11,0,26,3,11,6,Aries,Gemini
603,2000-06-01,1971-10-10,1970-07-29,0,10,10,29,7,Libra,Leo
604,2000-06-01,1975-12-18,1978-05-16,0,18,12,16,5,Sagittarius,Taurus
605,2000-06-01,1977-08-29,1978-09-21,1,29,8,21,9,Virgo,Virgo
606,2000-06-01,1980-01-09,1981-03-29,1,9,1,29,3,Capricorn,Aries
607,2000-06-02,1976-04-03,1979-09-16,0,3,4,16,9,Aries,Virgo
608,2000-06-02,1966-03-03,1968-12-27,0,3,3,27,12,Pisces,Capricorn
609,2000-06-02,1973-10-12,1978-02-16,1,12,10,16,2,Libra,Aquarius
610,2000-06-02,1970-01-04,1967-04-13,0,4,1,13,4,Capricorn,Aries
611,2000-06-03,1975-03-16,1973-09-21,0,16,3,21,9,Pisces,Virgo
612,2000-06-03,1972-11-08,1976-01-21,0,8,11,21,1,Scorpio,Aquarius
613,2000-06-05,1979-11-28,1983-06-25,0,28,11,25,6,Sagittarius,Cancer
614,2000-06-08,1972-10-03,1975-11-17,0,3,10,17,11,Libra,Scorpio
615,2000-06-09,1980-08-29,1980-12-08,0,29,8,8,12,Virgo,Sagittarius
616,2000-06-09,1973-07-08,1974-03-26,0,8,7,26,3,Cancer,Aries
617,2000-06-09,1960-10-10,1971-05-17,0,10,10,17,5,Libra,Taurus
618,2000-06-09,1976-11-15,1973-02-16,0,15,11,16,2,Scorpio,Aquarius
619,2000-06-10,1972-01-28,1967-08-04,0,28,1,4,8,Aquarius,Leo
620,2000-06-10,1968-06-11,1971-02-01,0,11,6,1,2,Gemini,Aquarius
621,2000-06-10,1968-10-26,1970-04-23,0,26,10,23,4,Scorpio,Taurus
622,2000-06-10,1972-05-28,1976-06-12,1,28,5,12,6,Gemini,Gemini
623,2000-06-12,1975-01-01,1974-07-22,0,1,1,22,7,Capricorn,Cancer
624,2000-06-12,1966-02-17,1961-01-04,0,17,2,4,1,Aquarius,Capricorn
625,2000-06-12,1972-10-05,1976-09-15,0,5,10,15,9,Libra,Virgo
626,2000-06-12,1971-02-19,1976-04-27,0,19,2,27,4,Pisces,Taurus
627,2000-06-13,1972-12-17,1974-11-05,0,17,12,5,11,Sagittarius,Scorpio
628,2000-06-13,1980-03-02,1977-01-06,0,2,3,6,1,Pisces,Capricorn
629,2000-06-14,1969-03-19,1969-02-07,0,19,3,7,2,Pisces,Aquarius
630,2000-06-14,1978-05-24,1981-03-28,1,24,5,28,3,Gemini,Aries
631,2000-06-14,1975-10-18,1979-04-18,0,18,10,18,4,Libra,Aries
632,2000-06-14,1963-10-28,1960-09-24,0,28,10,24,9,Scorpio,Libra
633,2000-06-15,1973-06-15,1973-11-27,0,15,6,27,11,Gemini,Sagittarius
634,2000-06-15,1970-06-06,1978-10-03,0,6,6,3,10,Gemini,Libra
635,2000-06-16,1976-12-17,1978-12-20,1,17,12,20,12,Sagittarius,Sagittarius
636,2000-06-16,1972-05-27,1973-02-14,1,27,5,14,2,Gemini,Aquarius
637,2000-06-16,1976-12-12,1984-04-28,0,12,12,28,4,Sagittarius,Taurus
638,2000-06-16,1945-05-10,1961-11-30,0,10,5,30,11,Taurus,Sagittarius
639,2000-06-16,1974-09-30,1980-03-28,0,30,9,28,3,Libra,Aries
640,2000-06-17,1963-06-08,1972-01-10,0,8,6,10,1,Gemini,Capricorn
641,2000-06-17,1974-12-16,1975-09-10,0,16,12,10,9,Sagittarius,Virgo
